age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,length_of_stay
29,0,1,1,0,1,5,0.0,2,0,0,0
35,0,0,1,0,0,5,-1.0,3,0,0,0
29,1,0,1,1,1,1,-1.0,6,1,1,99
36,0,1,1,0,1,1,-1.0,2,0,0,1
26,0,1,1,0,1,2,0.0,4,0,0,1
26,0,0,1,1,0,1,-1.0,5,0,0,1
39,0,1,1,1,0,11,-1.0,6,1,1,1
22,0,0,0,0,1,3,-1.0,4,1,1,1
28,0,1,1,0,1,0,-1.0,3,0,0,1
51,0,1,2,0,1,1,-2.0,1,1,1,0
23,1,0,0,0,0,0,-1.0,2,0,0,1
29,0,0,1,1,1,6,0.0,6,1,1,0
24,1,0,0,2,1,1,-1.0,9,1,1,6
33,0,0,1,1,0,5,-1.0,7,0,0,186
21,0,1,0,0,1,1,-1.0,3,1,1,0
59,1,1,2,0,1,3,-3.0,1,0,0,2
26,0,1,1,0,1,4,0.0,4,1,1,2
21,0,0,0,1,1,1,-1.0,5,1,1,1
52,1,0,2,0,1,0,-1.0,1,1,1,1
56,0,0,2,1,1,12,-1.0,5,1,1,1
40,1,1,1,0,1,1,-1.0,4,0,0,1
48,1,1,2,0,0,8,-26.0,4,1,1,23
26,0,0,1,0,0,0,-1.0,4,0,0,0
66,0,1,2,0,1,1,-14.0,1,1,1,4
54,0,0,2,0,0,6,-1.0,4,0,0,1
31,1,1,1,1,1,4,-1.0,7,1,1,26
34,0,1,1,0,1,0,-1.0,3,1,0,0
25,0,0,1,2,1,9,-1.0,9,1,1,84
47,0,1,2,0,1,2,-7.0,4,0,0,6
51,0,0,2,2,1,12,-1.0,8,1,1,0
25,0,1,1,0,1,1,-23.0,3,0,0,-1
31,0,0,1,0,0,2,-1.0,2,1,1,0
36,0,1,1,0,1,1,-1.0,2,1,0,0
49,1,1,2,0,1,0,0.0,1,0,0,-1
31,0,0,1,1,1,0,-1.0,7,0,0,0
30,0,1,1,0,1,1,-1.0,3,0,0,0
29,0,0,1,2,1,3,-1.0,9,1,1,0
53,0,1,2,1,0,6,-1.0,5,1,1,10
21,0,0,0,2,1,1,-1.0,9,1,1,456
21,0,0,0,0,1,0,-1.0,4,0,0,0
27,0,0,1,1,0,1,0.0,5,1,1,0
65,0,0,2,0,0,0,-1.0,1,0,0,0
59,1,1,2,0,0,0,-1.0,1,0,0,0
59,1,0,2,0,1,0,-1.0,1,0,0,1
24,1,0,0,1,1,0,-1.0,7,0,0,3
40,0,0,1,0,1,0,0.0,1,0,0,1
51,0,0,2,0,1,0,-1.0,1,1,1,2
34,0,0,1,2,1,10,-1.0,9,1,1,0
52,0,0,2,0,1,1,-1.0,1,0,0,0
38,0,0,1,0,1,2,-1.0,3,1,1,2
22,0,0,0,2,0,0,-6.0,8,0,0,0
43,0,0,1,1,1,0,-1.0,5,0,0,3
32,0,1,1,2,1,5,0.0,9,1,1,55
55,0,0,2,0,1,0,-1.0,1,0,0,1
26,0,0,1,0,1,2,-1.0,2,1,0,8
23,1,1,0,0,1,1,-1.0,2,0,0,0
28,1,1,1,0,1,1,-1.0,2,1,1,0
26,0,0,1,0,1,0,-1.0,2,0,0,2
28,1,1,1,1,0,1,0.0,5,1,1,0
43,0,0,1,1,1,0,-1.0,5,1,1,1
33,1,0,1,1,1,21,-6.0,7,1,1,6
21,1,1,0,0,1,0,-1.0,3,0,0,0
32,1,1,1,0,0,0,-1.0,1,0,0,1
22,0,0,0,0,1,1,0.0,4,1,1,0
51,0,0,2,0,1,3,0.0,1,0,0,0
20,0,0,0,2,1,2,-1.0,10,1,1,129
35,0,1,1,0,1,2,-1.0,3,0,0,1
37,0,0,1,0,0,3,-1.0,1,0,0,29
28,1,0,1,1,1,0,-2.0,7,1,1,0
41,1,1,1,1,1,3,-1.0,5,1,1,1
24,1,0,0,2,1,0,-1.0,8,1,1,1
33,1,0,1,0,0,3,-1.0,4,0,0,2
30,0,1,1,1,0,4,-1.0,6,0,0,29
20,0,0,0,1,1,1,0.0,7,1,1,6
42,0,0,1,0,0,1,-10.0,1,0,0,-1
40,0,0,1,1,0,15,-1.0,7,1,1,65
39,0,0,1,0,1,0,-1.0,4,1,1,0
21,0,0,0,1,1,0,0.0,7,0,0,3
39,0,1,1,0,1,2,-2.0,2,1,1,1
24,0,1,0,0,1,0,0.0,2,0,0,0
41,0,0,1,0,1,0,-1.0,1,0,0,0
39,0,0,1,0,1,1,-1.0,4,0,0,1
24,0,0,0,2,0,3,-1.0,8,0,0,0
24,0,0,0,0,0,1,-23.0,4,0,0,0
29,1,0,1,0,1,0,-1.0,2,1,1,1
25,1,1,1,1,1,2,-12.0,5,1,1,11
23,0,1,0,1,0,0,-1.0,6,1,1,1
22,0,0,0,2,1,1,0.0,10,1,1,0
26,1,0,1,2,1,3,-1.0,9,1,1,205
24,1,0,0,1,0,3,-1.0,6,1,1,2
44,1,0,1,1,1,0,-1.0,5,0,0,34
36,0,1,1,0,1,1,-19.0,2,1,1,18
39,0,1,1,2,1,10,-1.0,8,1,1,1
42,0,1,1,0,1,0,-1.0,4,0,0,0
45,1,1,2,0,1,1,-2.0,1,0,0,1
25,0,0,1,2,1,7,-1.0,10,1,1,20
33,0,1,1,0,1,0,-1.0,2,0,0,5
25,1,1,1,0,1,0,-1.0,3,0,0,3
32,0,0,1,0,1,5,-10.0,4,0,0,9
23,0,0,0,1,1,0,-1.0,7,0,0,3
39,1,1,1,1,1,0,-1.0,5,0,0,1
27,0,0,1,2,1,12,-1.0,8,1,1,1
35,1,1,1,1,0,4,-1.0,7,0,0,1
38,1,0,1,0,0,0,0.0,1,0,0,0
30,0,0,1,0,1,4,-10.0,2,0,0,7
30,0,1,1,1,1,1,-1.0,5,0,0,28
30,1,1,1,2,0,0,0.0,8,0,0,0
26,0,0,1,2,1,18,-1.0,10,1,1,197
31,0,0,1,0,1,2,-1.0,2,1,0,2
25,1,0,1,1,0,0,-1.0,5,0,0,44
26,0,1,1,1,0,1,-13.0,6,0,0,8
38,0,0,1,1,1,2,0.0,7,1,1,9
37,1,0,1,0,0,0,-1.0,1,0,0,0
34,1,1,1,1,1,3,-1.0,5,0,0,0
31,1,0,1,1,0,0,-1.0,6,0,0,2
29,1,1,1,0,0,0,0.0,2,0,0,0
20,0,1,0,2,1,1,28.0,9,1,1,15
22,0,0,0,0,1,0,-1.0,4,0,0,1
24,1,0,0,0,1,2,-1.0,4,1,1,0
47,0,0,2,2,1,0,-1.0,8,1,1,1
36,0,0,1,1,0,1,-1.0,5,1,1,6
21,1,0,0,0,1,1,-1.0,4,0,0,1
25,1,0,1,2,1,3,-1.0,10,1,1,80
23,0,0,0,2,1,5,-1.0,9,1,1,4
24,1,1,0,2,0,0,-1.0,10,0,0,0
35,0,1,1,0,1,2,-1.0,2,1,1,2
19,1,0,0,0,0,0,-1.0,4,1,1,1
32,0,1,1,0,1,0,-1.0,1,1,1,5
39,1,1,1,0,0,0,-3.0,1,1,1,0
30,0,0,1,2,1,12,0.0,9,1,1,9
33,0,0,1,1,1,2,-1.0,7,0,0,258
36,1,1,1,0,0,0,-1.0,2,0,0,0
29,0,0,1,2,1,8,-1.0,8,1,1,2
40,0,1,1,0,0,0,0.0,2,0,0,0
53,0,0,2,1,1,4,-4.0,7,0,0,1
28,1,1,1,0,0,0,-1.0,2,0,0,0
27,0,0,1,2,1,9,-1.0,9,1,1,1
55,0,1,2,0,1,0,-1.0,3,0,0,0
22,1,0,0,1,1,1,-1.0,7,0,0,1
34,0,0,1,0,0,1,-1.0,1,0,0,2
55,1,1,2,0,1,1,-17.0,2,0,0,4
47,1,0,2,2,0,21,-1.0,9,1,1,21
61,0,0,2,0,1,12,-1.0,3,0,0,241
57,0,0,2,0,1,3,0.0,1,0,0,1
38,1,1,1,0,0,2,-1.0,3,0,0,0
25,0,1,1,0,1,13,-1.0,4,1,1,5
23,0,0,0,0,1,0,-1.0,2,1,1,0
23,0,1,0,1,1,3,-1.0,5,0,0,9
20,0,0,0,0,1,0,-1.0,3,0,0,0
44,0,1,1,2,1,1,-1.0,8,0,0,1
38,1,1,1,0,0,1,-23.0,1,0,0,1
56,0,0,2,0,1,5,-1.0,2,1,1,597
43,0,1,1,0,1,2,0.0,2,1,1,5
22,0,0,0,0,1,0,-1.0,3,1,1,149
29,0,0,1,1,1,0,0.0,6,0,0,1
22,0,0,0,2,1,1,0.0,9,1,1,103
23,0,0,0,2,1,3,-1.0,9,1,1,44
24,0,1,0,0,1,1,-23.0,4,0,0,2
21,0,0,0,2,1,2,-1.0,9,0,0,1
29,1,0,1,0,0,0,0.0,2,0,0,1
51,1,1,2,0,0,0,-1.0,4,1,1,1
25,0,0,1,0,1,1,0.0,3,0,0,0
62,0,0,2,2,1,22,0.0,8,1,1,33
25,0,0,1,0,1,0,-1.0,4,1,1,0
27,0,1,1,0,1,2,-1.0,2,0,0,1
22,0,1,0,2,0,3,-1.0,9,1,1,2
21,0,1,0,0,1,0,-1.0,3,1,1,1
39,0,1,1,1,0,2,-1.0,5,1,1,0
43,0,0,1,0,1,8,-1.0,3,1,1,1
22,1,0,0,1,1,0,0.0,6,1,1,0
28,0,0,1,1,0,4,-1.0,7,0,0,2
43,0,1,1,2,1,0,-1.0,9,1,1,0
27,0,1,1,2,1,7,-1.0,8,1,1,0
31,0,1,1,0,1,1,-1.0,2,1,1,1
28,1,0,1,0,0,0,0.0,2,0,0,0
58,1,1,2,0,1,3,-4.0,2,0,0,0
22,0,1,0,0,1,0,-1.0,4,1,1,6
31,0,0,1,0,1,5,-1.0,4,1,0,2
33,0,0,1,0,1,0,0.0,3,0,0,40
26,1,0,1,2,1,6,0.0,10,1,1,1
23,1,0,0,1,0,1,0.0,5,0,0,-1
32,0,1,1,2,1,11,-1.0,10,0,0,141
22,0,1,0,2,1,0,0.0,8,0,0,1
35,0,0,1,0,0,2,-1.0,2,0,0,1
47,0,1,2,1,1,1,0.0,6,1,1,81
29,0,0,1,2,1,17,-1.0,9,1,1,1
54,1,1,2,0,0,1,-7.0,2,0,0,4
29,0,1,1,2,1,0,-1.0,8,0,0,89
51,0,0,2,2,1,17,-2.0,8,1,1,0
36,1,0,1,1,0,0,0.0,6,0,0,0
35,1,1,1,0,1,3,-1.0,4,1,1,9
20,0,0,0,0,1,1,-1.0,4,1,1,1
25,0,0,1,1,1,0,0.0,5,0,0,2
29,1,0,1,1,1,2,-1.0,5,0,0,1
39,1,1,1,0,1,0,0.0,2,0,0,0
30,0,0,1,0,1,1,-1.0,4,1,1,132
23,0,0,0,1,0,0,0.0,7,0,0,0
23,0,0,0,0,0,1,-1.0,4,0,0,0
30,0,0,1,1,1,21,0.0,7,1,1,0
33,0,0,1,2,1,18,-1.0,9,1,1,0
30,0,0,1,1,1,9,-1.0,7,1,1,8
23,0,0,0,1,1,1,-1.0,6,0,0,35
27,0,0,1,0,0,0,-2.0,3,1,1,0
38,1,0,1,1,1,10,-1.0,6,0,0,0
42,0,0,1,0,1,1,-1.0,1,0,0,1
31,0,0,1,0,1,0,-1.0,3,0,0,0
23,0,0,0,2,1,2,-1.0,9,1,1,6
31,0,1,1,0,1,1,-1.0,3,1,1,39
43,1,0,1,1,1,1,-1.0,5,1,1,5
39,0,1,1,0,1,0,-1.0,3,0,0,5
31,1,0,1,0,1,0,-1.0,2,0,0,3
22,0,1,0,1,1,3,-1.0,7,1,1,142
33,0,0,1,0,0,0,0.0,3,0,0,2
23,0,0,0,1,1,1,-1.0,6,1,1,120
29,0,1,1,0,0,0,-1.0,4,0,0,28
62,0,1,2,0,1,2,-4.0,1,0,0,3
56,0,0,2,0,0,1,-24.0,2,1,1,0
24,0,0,0,0,0,4,-1.0,3,1,1,2
44,1,1,1,0,0,0,-1.0,1,0,0,0
22,0,0,0,1,1,2,-1.0,7,1,1,1
28,0,0,1,1,0,4,-1.0,5,1,1,2
30,0,0,1,1,1,0,0.0,5,0,0,0
32,1,1,1,0,1,1,0.0,1,1,1,0
51,0,1,2,1,1,3,-1.0,6,0,0,16
21,0,0,0,1,1,0,-1.0,5,0,0,2
21,0,0,0,2,1,2,-1.0,9,1,1,18
27,0,0,1,2,1,3,-1.0,9,1,1,9
31,0,0,1,0,0,0,-1.0,1,0,0,2
33,1,0,1,2,1,0,-1.0,8,1,1,1
49,0,1,2,0,0,2,-1.0,2,0,0,0
20,1,1,0,0,1,0,-1.0,4,0,0,1
31,0,0,1,1,1,10,-1.0,6,1,1,181
25,0,0,1,1,1,5,-1.0,5,1,1,49
23,0,0,0,2,1,4,0.0,9,1,1,192
26,1,1,1,0,1,0,-1.0,4,0,0,2
28,1,1,1,0,1,1,0.0,2,0,0,1
28,0,0,1,2,0,13,-1.0,9,1,1,32
39,0,1,1,0,1,0,-3.0,1,1,1,2
52,1,0,2,0,1,4,-5.0,1,0,0,4
30,0,0,1,0,1,2,-1.0,3,1,1,1
21,1,0,0,1,0,0,-1.0,5,1,1,0
25,1,0,1,0,1,2,0.0,4,1,1,4
22,0,0,0,0,1,0,0.0,4,0,0,-1
61,1,0,2,0,1,20,-1.0,2,1,1,30
24,0,1,0,1,1,2,-1.0,6,0,0,32
26,0,1,1,2,0,2,22.0,9,1,1,0
34,0,0,1,0,0,6,-1.0,3,0,0,0
45,1,0,2,2,1,12,-1.0,8,1,1,3
54,0,0,2,0,1,4,0.0,3,1,1,1
51,1,0,2,1,1,8,-1.0,5,0,0,25
28,0,0,1,0,1,0,-1.0,2,0,0,0
23,0,1,0,0,1,0,0.0,2,0,0,1
30,0,1,1,0,1,0,-1.0,2,1,1,1
25,1,0,1,0,1,0,0.0,3,1,1,1
25,0,1,1,1,1,2,-1.0,5,0,0,9
28,0,1,1,1,1,2,-1.0,7,0,0,0
32,1,0,1,0,0,0,0.0,1,1,1,-1
35,0,0,1,0,1,7,-1.0,4,0,0,28
49,1,0,2,0,1,0,-1.0,1,1,1,4
36,0,1,1,0,1,5,-1.0,3,1,1,0
33,1,0,1,2,1,16,0.0,9,1,1,33
58,1,1,2,0,0,1,-3.0,2,0,0,-1
22,0,0,0,1,1,2,0.0,7,1,0,13
28,0,1,1,0,1,2,3.0,3,1,1,2
26,0,0,1,2,1,6,-1.0,10,1,1,4
36,0,1,1,0,0,3,-2.0,1,1,1,1
23,0,1,0,2,1,0,0.0,9,0,0,1
22,0,0,0,1,1,0,0.0,5,1,1,1
26,0,0,1,0,1,0,-1.0,3,0,0,1
25,0,0,1,1,1,1,0.0,5,0,0,0
28,1,0,1,0,1,0,-1.0,2,1,1,0
56,0,0,2,0,1,1,-1.0,1,0,0,1
36,0,0,1,0,1,0,-1.0,4,0,0,280
51,1,1,2,0,1,0,-1.0,1,0,0,1
35,0,0,1,2,0,9,-1.0,8,0,0,173
24,1,1,0,1,1,0,-1.0,5,1,1,0
27,1,0,1,0,1,6,-1.0,4,1,1,1
22,0,1,0,2,1,2,0.0,9,1,1,1
23,1,1,0,2,0,4,-1.0,9,1,1,133
27,1,1,1,0,0,0,0.0,2,1,1,-1
31,0,0,1,2,1,8,-1.0,9,1,1,0
25,0,1,1,1,1,3,-1.0,7,0,0,7
52,1,1,2,0,0,0,-1.0,1,0,0,0
24,0,1,0,1,0,0,-3.0,5,0,0,0
38,0,1,1,0,1,2,-1.0,1,0,0,1
20,0,0,0,1,1,3,-1.0,7,1,1,21
34,0,0,1,0,1,2,-1.0,2,0,0,1
25,1,0,1,2,1,11,-1.0,9,1,1,29
24,0,1,0,1,0,0,-1.0,5,0,0,0
49,1,1,2,1,1,4,0.0,6,1,1,17
27,0,0,1,2,1,15,-1.0,10,1,1,30
28,0,0,1,1,1,10,-20.0,5,1,1,20
55,0,1,2,1,1,0,-1.0,5,0,0,0
47,1,1,2,0,1,3,-1.0,3,1,1,12
55,1,0,2,1,1,10,-1.0,7,1,1,4
22,0,0,0,0,1,0,-1.0,3,1,1,1
32,0,0,1,2,1,9,-1.0,8,1,0,111
55,0,1,2,0,1,0,-1.0,1,1,0,0
23,1,0,0,1,1,3,0.0,5,0,0,6
54,0,1,2,0,1,2,-29.0,4,1,1,29
27,1,0,1,0,1,0,-1.0,2,1,1,1
29,0,0,1,1,0,5,0.0,7,1,0,1
45,1,1,2,0,0,0,-1.0,1,0,0,0
40,0,1,1,0,1,4,-1.0,3,1,1,33
38,0,0,1,0,1,7,-1.0,4,1,1,6
26,0,0,1,2,1,3,0.0,10,1,1,13
37,0,0,1,0,0,0,-1.0,1,0,0,1
41,0,1,1,0,1,1,-1.0,1,0,0,1
57,0,0,2,0,1,1,-1.0,1,0,0,1
34,1,0,1,2,1,3,-1.0,9,0,0,1
29,0,0,1,0,1,1,-1.0,4,1,1,1
22,0,1,0,0,1,1,-8.0,4,1,0,8
22,1,0,0,2,0,0,-1.0,8,1,1,0
21,1,0,0,0,1,0,-1.0,4,0,0,45
56,1,1,2,0,1,1,-1.0,1,0,0,1
48,0,0,2,0,1,4,-1.0,3,0,0,0
27,0,1,1,1,1,2,-1.0,6,1,1,6
23,0,0,0,1,1,5,0.0,6,1,1,1
47,0,0,2,1,1,3,0.0,5,1,1,11
33,1,0,1,0,1,6,-1.0,3,1,1,1
58,0,1,2,0,1,1,-1.0,1,0,0,1
33,0,0,1,1,0,1,-3.0,5,0,0,0
40,1,0,1,1,0,2,-1.0,5,0,0,100
22,0,1,0,1,1,0,0.0,5,1,0,0
39,0,1,1,0,1,2,-1.0,3,0,0,8
35,0,1,1,0,1,1,0.0,1,0,0,0
43,0,0,1,1,1,7,-1.0,6,1,1,1
26,0,0,1,2,1,2,-1.0,8,1,1,0
39,0,1,1,0,0,1,-1.0,4,0,0,7
36,1,0,1,2,1,16,-1.0,8,1,1,1
21,1,1,0,0,1,0,-1.0,4,1,1,0
53,0,0,2,0,1,6,-1.0,2,1,0,0
37,0,1,1,1,1,0,-5.0,6,0,0,0
21,0,0,0,1,1,1,-1.0,6,1,1,2
28,0,0,1,1,1,1,-1.0,6,0,0,0
21,0,0,0,1,1,1,-1.0,6,0,0,156
56,0,0,2,0,1,0,-1.0,1,0,0,5
30,1,1,1,0,1,3,-1.0,3,0,0,1
27,0,1,1,2,1,0,-1.0,8,1,1,47
27,0,0,1,2,1,1,-1.0,8,0,0,1
41,1,0,1,1,1,7,0.0,7,1,1,1
30,1,0,1,0,0,7,-1.0,3,1,1,0
32,0,0,1,2,1,7,-1.0,8,1,1,0
32,0,0,1,0,1,3,-1.0,4,0,0,0
34,0,1,1,1,0,5,-22.0,5,1,1,0
46,0,0,2,0,1,3,-1.0,1,0,0,1
24,0,0,0,0,1,1,-1.0,3,1,1,0
32,0,0,1,1,1,7,-1.0,6,1,1,51
43,0,1,1,0,1,6,-1.0,4,1,1,9
50,0,1,2,0,1,3,-1.0,2,0,0,11
30,0,1,1,0,1,4,0.0,4,1,1,96
37,1,0,1,1,1,3,-1.0,7,0,0,0
40,1,1,1,0,1,3,0.0,4,0,0,40
53,1,1,2,0,0,0,0.0,1,0,0,0
33,1,0,1,0,1,4,-1.0,3,0,0,1
22,1,0,0,0,0,0,-1.0,4,0,0,1
27,1,0,1,0,1,2,-1.0,3,1,1,0
25,1,0,1,2,1,5,-1.0,8,1,1,3
24,0,1,0,0,1,2,-1.0,2,0,0,1
24,0,0,0,1,0,2,0.0,5,1,1,3
26,0,0,1,1,0,1,0.0,7,0,0,2
26,0,0,1,2,0,3,-1.0,10,1,1,0
20,0,1,0,0,1,0,-1.0,4,1,1,1
27,1,0,1,1,1,4,0.0,6,1,1,-1
24,0,1,0,0,1,1,-1.0,3,1,1,1
26,0,0,1,1,1,8,0.0,7,1,1,1
26,1,1,1,1,1,5,-1.0,5,0,0,5
64,1,0,2,1,1,13,-28.0,6,0,0,1
24,0,1,0,0,1,0,-1.0,2,0,0,1
57,1,1,2,0,0,0,-5.0,1,0,0,0
46,1,1,2,0,0,0,-1.0,1,0,0,1
56,0,0,2,1,1,16,-1.0,5,0,0,0
39,1,1,1,0,0,0,-1.0,2,0,0,0
68,1,1,2,0,1,4,-1.0,1,0,0,11
28,1,0,1,0,1,1,-1.0,3,1,1,1
39,1,0,1,1,1,19,-1.0,6,1,1,0
38,1,1,1,0,1,0,-1.0,1,0,0,0
25,1,0,1,2,0,3,-23.0,10,0,0,1
25,0,1,1,1,1,2,0.0,5,0,0,0
21,0,0,0,1,1,3,-1.0,7,1,1,9
31,0,1,1,1,1,2,0.0,5,0,0,16
33,0,0,1,1,1,3,-1.0,6,1,1,7
26,0,0,1,2,1,20,0.0,10,1,1,43
35,0,0,1,2,0,13,0.0,8,0,0,2
34,1,0,1,2,1,19,-1.0,8,0,0,1
42,0,0,1,0,0,1,-1.0,2,0,0,0
26,0,0,1,2,1,9,-1.0,10,1,1,2
36,0,0,1,1,1,2,-1.0,6,1,1,2
41,0,0,1,2,1,24,-1.0,10,1,1,1
27,0,1,1,0,1,0,-1.0,2,0,0,1
45,0,1,2,0,1,3,-23.0,1,1,1,0
34,0,1,1,0,1,5,0.0,2,1,0,1
25,0,1,1,2,1,6,0.0,8,1,1,0
24,1,0,0,1,1,2,-1.0,5,1,1,1
27,0,0,1,1,1,2,-1.0,7,0,0,83
30,1,1,1,0,1,2,0.0,4,1,1,0
22,0,1,0,2,1,3,-1.0,8,1,1,1
27,0,0,1,1,1,0,-1.0,5,0,0,0
41,0,0,1,1,1,19,29.0,5,1,1,48
30,0,1,1,0,1,0,-1.0,1,0,0,0
24,0,0,0,2,1,3,-1.0,8,1,0,75
39,1,0,1,0,1,0,-1.0,1,1,0,1
32,0,0,1,0,0,3,-1.0,2,1,1,0
29,0,1,1,1,0,0,-1.0,6,1,1,343
26,0,0,1,2,1,24,0.0,10,1,1,0
24,0,0,0,1,1,2,0.0,6,1,1,1
20,0,0,0,2,1,4,14.0,10,1,1,376
25,1,0,1,1,1,1,-1.0,6,1,1,0
31,0,1,1,0,0,0,-1.0,4,1,1,0
25,1,0,1,1,1,0,0.0,5,1,1,-1
41,0,1,1,0,1,0,-1.0,1,1,1,1
25,0,1,1,0,1,0,-1.0,3,0,0,1
25,0,0,1,1,1,2,-1.0,5,1,1,1
22,0,0,0,0,1,1,0.0,4,1,1,0
25,0,0,1,1,0,0,-1.0,7,0,0,5
38,1,0,1,0,1,0,0.0,2,0,0,1
49,1,1,2,0,0,4,-1.0,2,0,0,3
35,1,1,1,0,0,2,-3.0,3,0,0,1
21,0,1,0,0,1,1,-1.0,4,0,0,0
24,1,0,0,2,0,11,-1.0,9,1,1,77
28,0,1,1,0,1,3,-1.0,3,0,0,50
34,0,0,1,1,1,4,-1.0,6,1,1,0
57,1,0,2,1,1,8,-1.0,7,1,0,5
40,0,0,1,2,1,15,-1.0,9,1,1,72
22,1,0,0,0,1,2,-1.0,4,1,1,1
37,1,0,1,1,1,3,-1.0,6,1,1,0
43,0,0,1,1,0,0,0.0,6,0,0,-1
26,0,0,1,1,1,5,0.0,7,1,1,0
24,0,1,0,0,1,2,-1.0,3,1,1,1
56,0,1,2,0,1,1,-2.0,1,1,1,0
23,0,0,0,1,1,2,-1.0,7,1,1,2
43,0,1,1,1,1,12,-1.0,6,0,0,52
21,0,0,0,2,1,0,-1.0,9,1,1,1
51,0,0,2,0,1,2,-1.0,3,0,0,24
20,1,0,0,2,1,0,-1.0,10,1,1,11
42,0,0,1,2,1,17,-1.0,10,1,1,32
30,1,0,1,0,0,2,-1.0,3,0,0,0
28,1,1,1,1,1,4,-1.0,6,1,1,1
24,1,1,0,2,0,9,-1.0,10,1,1,8
22,0,0,0,2,1,1,0.0,9,1,1,38
50,0,1,2,0,1,1,-1.0,2,0,0,1
30,1,0,1,2,1,5,-1.0,9,1,0,1
28,0,1,1,0,1,0,-1.0,2,1,1,0
21,0,0,0,1,1,3,-1.0,7,1,1,0
51,0,1,2,1,0,0,-1.0,5,0,0,1
21,0,0,0,1,1,1,0.0,7,0,0,3
29,0,1,1,0,1,0,-1.0,2,1,1,1
43,1,1,1,0,1,0,-1.0,4,0,0,0
22,0,0,0,0,1,1,0.0,4,0,0,1
52,0,0,2,1,1,0,-1.0,7,1,1,4
36,0,0,1,0,1,0,0.0,1,0,0,0
24,0,0,0,0,1,0,-1.0,2,0,0,0
26,0,0,1,1,1,5,-1.0,6,0,0,1
27,1,0,1,2,1,8,0.0,8,1,0,0
19,1,1,0,2,1,0,-2.0,8,1,1,2
26,0,1,1,1,1,2,0.0,5,0,0,-1
29,0,0,1,0,0,0,-3.0,4,0,0,0
29,0,1,1,2,0,20,11.0,10,1,1,56
38,0,0,1,0,1,1,-1.0,4,1,1,77
34,0,0,1,1,1,5,0.0,6,0,0,0
29,1,0,1,0,0,1,-1.0,2,0,0,0
24,0,0,0,1,1,1,0.0,5,1,0,0
50,0,1,2,0,1,0,-1.0,1,0,0,0
24,1,0,0,1,0,0,-1.0,7,1,0,0
31,0,0,1,0,0,0,0.0,3,0,0,-1
36,0,0,1,2,1,13,-1.0,9,1,1,2
32,1,0,1,2,1,13,-1.0,9,1,1,38
42,1,0,1,0,1,1,-17.0,2,1,1,17
22,0,0,0,1,1,0,-1.0,7,0,0,1
26,0,0,1,1,1,5,-1.0,7,1,1,27
26,0,0,1,2,1,10,-1.0,8,1,1,1
53,1,1,2,0,1,3,-2.0,2,1,1,2
23,0,0,0,1,1,2,-2.0,6,1,1,2
22,0,1,0,0,1,0,-1.0,3,0,0,1
27,1,1,1,0,1,0,0.0,2,0,0,1
42,0,1,1,1,1,2,-1.0,7,1,1,1
31,0,0,1,1,1,4,0.0,5,1,1,4
80,1,1,2,0,1,0,-1.0,1,0,0,0
68,1,0,2,0,1,6,-1.0,4,0,0,2
23,0,0,0,2,1,1,0.0,8,0,0,2
36,0,0,1,1,1,4,-4.0,6,1,1,2
24,0,1,0,2,1,0,-1.0,10,0,0,15
21,0,1,0,2,1,0,-1.0,8,1,1,1
26,1,0,1,0,1,3,0.0,4,1,1,1
30,0,0,1,1,0,8,-1.0,7,1,1,45
36,0,1,1,1,1,1,-1.0,5,0,0,0
21,0,0,0,2,1,0,-1.0,8,1,1,34
31,1,0,1,1,0,1,-1.0,5,0,0,0
20,0,0,0,1,0,0,-1.0,6,1,1,2
49,1,1,2,2,1,4,-8.0,8,1,0,4
24,0,1,0,2,1,0,0.0,9,0,0,2
20,0,0,0,2,1,0,-1.0,8,1,1,0
44,1,1,1,0,1,1,-22.0,1,1,0,1
25,0,0,1,0,0,1,-13.0,3,0,0,13
41,0,1,1,0,1,11,-1.0,4,1,1,118
25,0,0,1,0,1,1,-1.0,2,0,0,0
33,0,0,1,0,1,0,-1.0,1,0,0,0
20,0,0,0,1,1,0,-1.0,7,1,1,1
21,0,0,0,1,1,1,-1.0,6,1,1,1
44,0,1,1,1,1,3,-4.0,5,0,0,0
23,0,0,0,2,1,1,-10.0,9,1,1,9
35,1,0,1,2,1,0,-1.0,8,1,1,57
41,1,0,1,0,0,0,0.0,1,0,0,1
30,0,0,1,1,1,1,-1.0,5,0,0,21
36,0,0,1,0,1,7,-1.0,2,1,1,1
26,0,0,1,0,1,1,-1.0,1,1,1,0
23,1,1,0,0,1,0,-1.0,3,1,1,0
43,1,0,1,2,0,9,-1.0,9,0,0,1
30,0,0,1,0,1,3,0.0,2,1,1,0
44,0,1,1,0,1,1,-4.0,1,1,1,0
39,0,1,1,0,1,1,-4.0,1,0,0,1
31,0,0,1,2,1,6,-1.0,8,1,1,1
63,1,1,2,0,1,5,-1.0,1,0,0,4
66,0,0,2,2,0,11,-1.0,8,1,1,5
24,0,1,0,1,1,3,-1.0,5,0,0,0
21,1,1,0,2,1,2,0.0,10,1,0,27
48,0,1,2,0,0,0,-1.0,2,0,0,1
37,0,0,1,0,1,0,-1.0,1,0,0,13
21,1,0,0,0,1,0,-1.0,2,1,1,1
